pov_ratio_guarantee,phase_out_rate,cost_b,adult_reach,spmu_reach,child_reach,gini,poverty_rate,deep_poverty_rate,child_poverty_rate,child_deep_poverty_rate,adult_poverty_rate,adult_deep_poverty_rate,poverty_gap,squared_poverty_gap,deep_poverty_gap
0.02,0.05,0.051290776736447594,263852.83999999997,188617.29333333333,55855.64666666667,0.4882418834982137,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6421901434.544315,92504891132025.55,1407111317.1561854
0.02,0.06,0.04769849613941559,223142.9366666667,168436.73666666666,48419.856666666674,0.48826292725743115,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6425493715.141348,92641294783061.53,1410703597.7532172
0.02,0.07,0.04525110411112809,209568.3266666667,158092.1666666667,40921.933333333334,0.48827743488081277,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6427941107.169635,92738591418941.8,1413150989.7815046
0.02,0.08,0.043481351936854866,186171.60333333333,145238.01666666666,32334.71,0.4882879791449001,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6429710859.343908,92810602703024.05,1414920741.9557781
0.02,0.09,0.04222486478081962,181719.9866666667,142974.76666666666,31602.21,0.48829550351380063,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6430967346.499944,92862289556886.31,1416177229.1118135
0.02,0.1,0.041204591759155855,172487.31333333332,136841.99000000002,23228.0,0.4883016302135263,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6431987619.521607,92904053449942.88,1417197502.1334772
0.02,0.11,0.04040704419502435,168709.76666666666,133064.44333333336,22581.716666666667,0.4883064350618678,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6432785167.085739,92935779924393.66,1417995049.6976085
0.02,0.12,0.039764050708715824,160877.44,128837.93999999999,21920.54333333333,0.4883103143425499,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6433428160.572047,92961488268829.12,1418638043.183917
0.02,0.13,0.039254121059374494,157192.03666666668,127130.79000000001,21920.54333333333,0.48831339940582297,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6433938090.221388,92980707134487.53,1419147972.8332584
0.02,0.14,0.03882751485349982,153881.51333333337,123820.26666666666,20290.67,0.48831598359859835,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6434364696.427263,92996755805791.31,1419574579.039133
0.02,0.15,0.038471882924921465,149865.65666666668,122028.92333333334,20290.67,0.48831813988447387,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6434720328.355841,93010493227577.03,1419930210.9677114
0.02,0.16,0.03812562119731346,149282.44,121445.70666666667,20290.67,0.4883202395471498,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6435066590.083449,93023998404254.95,1420276472.6953197
0.02,0.17,0.03781015467579894,145549.65000000002,117712.91666666667,20290.67,0.48832215300067494,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6435382056.604963,93036653968941.03,1420591939.216834
0.02,0.18,0.03754419534128561,145549.65000000002,117712.91666666667,20290.67,0.4883237669410297,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6435648015.939478,93047954353697.97,1420857898.5513473
0.02,0.19,0.037289229157438944,144910.51333333337,117073.78000000001,20290.67,0.48832531433793147,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6435902982.123324,93058944304052.77,1421112864.7351942
0.02,0.2,0.03705119762048577,142474.98666666666,115497.67666666668,20290.67,0.48832675927625485,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6436141013.660277,93069365450543.25,1421350896.2721472
0.02,0.21,0.03682650962302817,142474.98666666666,115497.67666666668,20290.67,0.48832812349452165,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6436365701.657734,93079343482587.67,1421575584.2696047
0.02,0.22,0.036601821625570574,142474.98666666666,115497.67666666668,20290.67,0.48832948773209955,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6436590389.655192,93089327179878.25,1421800272.2670624
0.02,0.23,0.036384768684347105,141691.17333333334,114713.86333333334,20290.67,0.4883308056304695,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6436807442.5964155,93099104244715.36,1422017325.2082858
0.02,0.24,0.03617178307955618,140084.25666666665,113106.94666666667,20290.67,0.4883320988378403,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6437020428.201206,93108772389267.34,1422230310.8130767
0.02,0.25,0.03597912497059858,140084.25666666665,113106.94666666667,20290.67,0.4883332685738541,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6437213086.3101635,93117854270898.03,1422422968.9220343
0.02,0.26,0.03579046117062074,139482.78666666668,112505.47666666667,20290.67,0.4883344140360472,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6437401750.110142,93126828549279.19,1422611632.722012
0.02,0.27,0.03560502070166314,139482.78666666668,112505.47666666667,20290.67,0.4883355399593742,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6437587190.5791,93135716787152.97,1422797073.19097
0.02,0.28,0.03542241980710553,137394.3,111822.88666666667,20290.67,0.4883366488073279,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6437769791.473658,93144425000615.55,1422979674.0855274
0.02,0.29,0.035263213018547936,134309.84,110280.65666666666,20290.67,0.4883376162602602,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6437928998.262215,93151827952058.25,1423138880.874085
0.02,0.3,0.035129965575457,132835.89666666667,108806.71333333335,20290.67,0.48833842614375994,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6438062245.705305,93158338982026.81,1423272128.3171759
0.02,0.31,0.0349991648782994,132835.89666666667,108806.71333333335,20290.67,0.48833922119853185,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6438193046.402464,93164792530786.33,1423402929.0143337
0.02,0.32,0.0348683641811418,132835.89666666667,108806.71333333335,20290.67,0.48834001625418777,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6438323847.099621,93171248852734.03,1423533729.711491
0.02,0.33,0.0347375634839842,132835.89666666667,108806.71333333335,20290.67,0.4883408113528825,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6438454647.796778,93177707947869.94,1423664530.4086485
0.02,0.34,0.0346067627868266,132835.89666666667,108806.71333333335,20290.67,0.4883416065513168,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6438585448.493936,93184169816194.03,1423795331.1058064
0.02,0.35000000000000003,0.034489634727669,129763.42666666668,108083.29333333333,20290.67,0.4883423192702417,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6438702576.553093,93189531145550.19,1423912459.164964
0.02,0.36,0.034380943796911395,126678.96666666667,106541.06333333334,20290.67,0.4883429809239996,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6438811267.483851,93194367805867.0,1424021150.0957217
0.02,0.37,0.0342913063131538,125591.21666666667,105453.31333333332,20290.67,0.4883435267412482,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6438900904.967609,93198466462144.1,1424110787.5794792
0.02,0.38,0.0342057587693962,125591.21666666667,105453.31333333332,20290.67,0.48834404761061256,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6438986452.511367,93202464189503.28,1424196335.1232367
0.02,0.39,0.034120211225638596,125591.21666666667,105453.31333333332,20290.67,0.4883445685155493,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6439072000.055124,93206463188346.88,1424281882.6669943
0.02,0.4,0.03403466368188101,125591.21666666667,105453.31333333332,20290.67,0.488345089472378,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6439157547.598882,93210463458674.9,1424367430.210752
0.02,0.41000000000000003,0.0339491161381234,125591.21666666667,105453.31333333332,20290.67,0.4883456104474477,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6439243095.142639,93214465000487.31,1424452977.7545094
0.02,0.42,0.03386704439303247,124881.87,104743.96666666667,20290.67,0.4883461102577161,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6439325166.887731,93218360359815.95,1424535049.4996004
0.02,0.43,0.0337893146922082,124277.17333333334,104139.27,20290.67,0.48834658361449407,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6439402896.588554,93222122593944.53,1424612779.200425
0.02,0.44,0.033713955402317274,124277.17333333334,104139.27,20290.67,0.48834704253317734,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6439478255.878446,93225812581875.08,1424688138.4903154
0.02,0.45,0.03364236628706262,122795.95000000001,102658.04666666668,20290.67,0.48834747848162857,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6439549844.9937,93229393707317.72,1424759727.6055703
0.02,0.46,0.03357714200120981,122795.95000000001,102658.04666666668,20290.67,0.48834787561626897,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6439615069.279553,93232790189074.77,1424824951.8914232
0.02,0.47000000000000003,0.03351191771535701,122795.95000000001,102658.04666666668,20290.67,0.48834827275817166,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6439680293.565406,93236187645607.11,1424890176.1772757
0.02,0.48,0.033446693429504216,122795.95000000001,102658.04666666668,20290.67,0.48834866990893755,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6439745517.851259,93239586076914.73,1424955400.4631288
0.02,0.49,0.03338329735651808,122027.79333333335,101889.89,19450.823333333334,0.488349055938911,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6439808913.924244,93242901534424.53,1425018796.536115
0.02,0.5,0.03332561636913195,122027.79333333335,101889.89,19450.823333333334,0.48834940722452835,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6439866594.911631,93245955447209.06,1425076477.523501
0.02,0.51,0.03327180325527915,121134.52,100996.61666666665,17649.946666666667,0.4883497350098779,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6439920408.025484,93248799007182.94,1425130290.637354
0.02,0.52,0.03322415372742634,121134.52,100996.61666666665,17649.946666666667,0.48835002534886207,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6439968057.553337,93251306716189.81,1425177940.1652067
0.02,0.53,0.03317650419957355,121134.52,100996.61666666665,17649.946666666667,0.4883503156968087,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6440015707.08119,93253815026515.0,1425225589.6930594
0.02,0.54,0.03313068094372075,119503.92,100181.31666666668,17125.50333333333,0.488350594954601,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6440061530.337042,93256215511951.6,1425271412.9489121
0.02,0.55,0.03309237475386795,119503.92,100181.31666666668,17125.50333333333,0.4883508285518912,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6440099836.5268955,93258170180690.25,1425309719.138765
0.02,0.56,0.033054068564015146,119503.92,100181.31666666668,17125.50333333333,0.48835106214925733,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6440138142.716747,93260125236597.94,1425348025.3286178
0.02,0.5700000000000001,0.033015762374162344,119503.92,100181.31666666668,17125.50333333333,0.4883512957467009,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6440176448.906601,93262080679674.64,1425386331.5184705
0.02,0.58,0.03297745618430954,119503.92,100181.31666666668,17125.50333333333,0.4883515293442214,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6440214755.096453,93264036509920.38,1425424637.7083235
0.02,0.59,0.03293914999445675,119503.92,100181.31666666668,17125.50333333333,0.4883517629425135,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6440253061.286306,93265992727335.12,1425462943.8981762
0.02,0.6,0.032900843804603945,119503.92,100181.31666666668,17125.50333333333,0.4883519965592168,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6440291367.476158,93267949331918.9,1425501250.088029
0.02,0.61,0.03286253761475114,119503.92,100181.31666666668,17125.50333333333,0.4883522301969411,0.20176448464331728,0.04970295492779889,0.23513069011946378,0.04039561636523424,0.19304770866126691,0.05213445662483704,6440329673.666012,93269906323671.72,1425539556.2778819
